MANHATTAN CONDOMINIUM PROPERTY Boro-Block-Lot,MANHATTAN CONDOMINIUM PROPERTY Condo Section,MANHATTAN CONDOMINIUM PROPERTY Address,MANHATTAN CONDOMINIUM PROPERTY Neighborhood,MANHATTAN CONDOMINIUM PROPERTY Building Classification,MANHATTAN CONDOMINIUM PROPERTY Total Units,MANHATTAN CONDOMINIUM PROPERTY Year Built,MANHATTAN CONDOMINIUM PROPERTY Gross SqFt,MANHATTAN CONDOMINIUM PROPERTY Est. Gross Income,MANHATTAN CONDOMINIUM PROPERTY Gross Income per SqFt,MANHATTAN CONDOMINIUM PROPERTY Full Market Value,MANHATTAN CONDOMINIUM PROPERTY Market Value per SqFt, COMPARABLE RENTAL 1 Boro-Block-Lot,COMPARABLE RENTAL 1 Address,COMPARABLE RENTAL 1  Neighborhood,COMPARABLE RENTAL 1  Building Classification,COMPARABLE RENTAL 1  Total Units,COMPARABLE RENTAL 1  Year Built,COMPARABLE RENTAL 1  Gross SqFt,COMPARABLE RENTAL 1  Est. Gross Income,COMPARABLE RENTAL 1  Gross Income per SqFt,COMPARABLE RENTAL 1 Full Market Value,COMPARABLE RENTAL 1  Market Value per SqFt,COMPARABLE RENTAL 1  Dist. from Coop in miles,COMPARABLE RENTAL 2  Boro-Block-Lot,COMPARABLE RENTAL 2  Address,COMPARABLE RENTAL 2  Neighborhood,COMPARABLE RENTAL 2  Building Classification,COMPARABLE RENTAL 2  Total Units,COMPARABLE RENTAL 2  Year Built,COMPARABLE RENTAL 2  Gross SqFt,COMPARABLE RENTAL 2  Est. Gross Income,COMPARABLE RENTAL 2  Gross Income per SqFt,COMPARABLE RENTAL 2  Full Market Value,COMPARABLE RENTAL 2  Market Value per SqFt,COMPARABLE RENTAL 2  Dist. from Coop in miles
1-01578-7501,517-R1,52 EAST END AVENUE,UPPER EAST SIDE (79-96),R4-ELEVATOR,82,1988,118052,4750000,40.2,23799997,202,1-01570-0021,1731 YORK AVENUE,UPPER EAST SIDE (79-96),D7-ELEVATOR,267,1986,279945,11689713,41.8,58600000,209,0.5,1-01541-0001,1695 3 AVENUE,UPPER EAST SIDE (79-96),D6-ELEVATOR,387,1985,329850,12355459,37.5,62000000,188,0.8
1-01578-7502,1481-R1,48 EAST END AVENUE,UPPER EAST SIDE (79-96),R4-ELEVATOR,32,1910,12888,410000,31.8,1959993,152,1-01562-0144,402 EAST 83 STREET,UPPER EAST SIDE (79-96),D1-ELEVATOR,26,1930,16380,533852,32.6,2560000,156,0.15,1-01560-0010,425 EAST 80 STREET,UPPER EAST SIDE (79-96),D1-ELEVATOR,40,1925,23568,696241,29.5,3340000,142,0.15
1-01580-7501,1130-R1,90 EAST END AVENUE,UPPER EAST SIDE (79-96),R4-ELEVATOR,40,1999,119396,5250000,44,26300003,220,1-01517-0001,1085 PARK AVENUE,UPPER EAST SIDE (79-96),D6-ELEVATOR,46,1926,127395,5302783,41.6,26600000,209,0.65,1-01496-0021,1125 MADISON AVENUE,UPPER EAST SIDE (79-96),D6-ELEVATOR,41,1922,113052,4223193,37.4,21200000,188,0.7
1-01584-7501,1837-R1,170 EAST END AVENUE,UPPER EAST SIDE (79-96),R4-ELEVATOR,96,2005,268404,10700000,39.9,53700004,200,1-01523-0034,1680 3 AVENUE,UPPER EAST SIDE (79-96),D6-ELEVATOR,253,1980,242157,8088043,33.4,38700000,160,0.65,1-01558-0020,333 EAST 95 STREET,UPPER EAST SIDE (79-96),D1-ELEVATOR,26,1986,17388,497008,28.6,2380000,137,0.5
1-01599-7501,1359-R1,1400 5 AVENUE,HARLEM-CENTRAL,R4-ELEVATOR,129,2003,163480,5067880,31,24300005,149,1-01624-0045,1501 LEXINGTON AVENUE,HARLEM-EAST,D6-ELEVATOR,161,2001,133370,5185134,38.9,26000000,195,1.05,1-01672-0017,327 EAST 100 STREET,HARLEM-EAST,D6-ELEVATOR,236,2003,250090,5686466,22.74,24700000,99,1
1-01599-7502,1735-R1,40 WEST 116 STREET,HARLEM-CENTRAL,R4-ELEVATOR,248,2006,395140,12249340,31,58700069,149,1-01624-0033,1710 3 AVENUE,HARLEM-EAST,D9-ELEVATOR,526,1990,509090,17154370,33.7,82200000,161,1.05,1-01672-0017,327 EAST 100 STREET,HARLEM-EAST,D6-ELEVATOR,236,2003,250090,5686466,22.74,24700000,99,1
1-01600-7501,1073-R1,130 LENOX AVENUE,HARLEM-CENTRAL,R9-CONDOPS,240,1999,312016,8736448,28,40000000,128,1-01672-0017,327 EAST 100 STREET,HARLEM-EAST,D6-ELEVATOR,236,2003,250090,5686466,22.74,24700000,99,1.05,1-01624-0033,1710 3 AVENUE,HARLEM-EAST,D9-ELEVATOR,526,1990,509090,17154370,33.7,82200000,161,1.1
1-01602-7501,1167-R1,65 EAST 96 STREET,UPPER EAST SIDE (96-110),R4-ELEVATOR,60,1924,108700,3700000,34,17700003,163,1-01517-0001,1085 PARK AVENUE,UPPER EAST SIDE (79-96),D6-ELEVATOR,46,1926,127395,5302783,41.6,26600000,209,0.4,1-01517-0050,1329 LEXINGTON AVENUE,UPPER EAST SIDE (79-96),D6-ELEVATOR,98,1929,80351,2414297,30,11600000,144,0.45
1-01607-7501,1669-R1,1200 5 AVENUE,UPPER EAST SIDE (96-110),R4-ELEVATOR,51,1928,120464,4100000,34,19600000,163,1-01565-0035,430 EAST 86 STREET,UPPER EAST SIDE (79-96),D6-ELEVATOR,133,1931,205967,5445403,26.4,23600000,115,1.05,1-01517-0001,1085 PARK AVENUE,UPPER EAST SIDE (79-96),D6-ELEVATOR,46,1926,127395,5302783,41.6,26600000,209,0.7
1-01613-7501,267-R1,1255 5 AVENUE,UPPER EAST SIDE (96-110),R4-ELEVATOR,59,1925,63284,1580000,24.97,6860011,108,1-01602-0033,1240 PARK AVENUE,UPPER EAST SIDE (96-110),D7-ELEVATOR,39,1920,47822,1471583,30.8,7050000,147,0.55,1-01602-0050,1391 MADISON AVENUE,UPPER EAST SIDE (96-110),D7-ELEVATOR,48,1920,44184,1031250,23.34,4480000,101,0.55
1-01614-7501,1285-R1,1630 MADISON AVENUE,UPPER EAST SIDE (96-110),R4-ELEVATOR,11,2003,7742,190000,24.54,824999,107,1-01582-0045,516 EAST 86 STREET,UPPER EAST SIDE (79-96),D9-ELEVATOR,24,1978,13550,548437,40.5,2750000,203,1.4,1-01563-0008,417 EAST 83 STREET,UPPER EAST SIDE (79-96),D1-ELEVATOR,25,1990,16572,338300,20.41,1470000,89,1.45
1-01623-7501,1322-R1,1787 MADISON AVENUE,HARLEM-EAST,R9-CONDOPS,152,2003,109646,2850000,26,12000000,109,1-01617-0001,1321 5 AVENUE,HARLEM-EAST,D7-ELEVATOR,77,1989,102811,2986399,29,14300000,139,0.3,1-01827-0001,257 WEST 111 STREET,HARLEM-CENTRAL,D1-ELEVATOR,113,1985,105273,2231684,21.2,9690000,92,0.65
1-01627-7501,1628-R1,158 EAST 100 STREET,HARLEM-EAST,R4-ELEVATOR,13,2004,6342,210000,33.1,1009999,159,1-01655-0015,235 EAST 105 STREET,HARLEM-EAST,D3-ELEVATOR,16,2002,17506,733099,41.9,3680000,210,0.35,1-01563-0020,449 EAST 83 STREET,UPPER EAST SIDE (79-96),D7-ELEVATOR,74,1985,53130,1631400,30.7,7810000,147,0.9
1-01630-7501,441-R1,169 EAST 102 STREET,HARLEM-EAST,R2-WALK-UP,17,1920,9590,185000,19.29,802998,84,1-01602-0027,59 EAST 96 STREET,UPPER EAST SIDE (96-110),D7-ELEVATOR,24,1920,21600,423783,19.62,1840000,85,0.35,1-01644-0051,156 EAST 117 STREET,HARLEM-EAST,D7-ELEVATOR,39,1920,29975,428699,14.3,1560000,52,0.7
1-01630-7501,441-R2,173 EAST 102 STREET,HARLEM-EAST,R2-WALK-UP,17,1920,9590,185000,19.29,803000,84,1-01602-0027,59 EAST 96 STREET,UPPER EAST SIDE (96-110),D7-ELEVATOR,24,1920,21600,423783,19.62,1840000,85,0.35,1-01644-0051,156 EAST 117 STREET,HARLEM-EAST,D7-ELEVATOR,39,1920,29975,428699,14.3,1560000,52,0.7
1-01630-7502,1801-R1,117 EAST 102 STREET,HARLEM-EAST,R4-ELEVATOR,11,2006,12184,440000,36.1,2210000,181,1-00437-0009,254 EAST 10 STREET,EAST VILLAGE,D9-ELEVATOR,25,1990,12264,454637,37.1,2280000,186,4.65,1-00440-0049,421 EAST 12 STREET,EAST VILLAGE,D9-ELEVATOR,11,2001,10512,373000,35.5,1790000,170,4.5
1-01632-7501,666-R1,165 EAST 104 STREET,HARLEM-EAST,R2-WALK-UP,12,1910,7690,155000,20.16,672998,88,1-01602-0046,52 EAST 97 STREET,UPPER EAST SIDE (96-110),C1-WALK-UP,94,1924,40776,883210,21.66,3830000,94,0.45,1-01914-0122,121 WEST 129 STREET,HARLEM-CENTRAL,C5-WALK-UP,11,1910,2064,53209,25.8,231000,112,1.4
1-01646-7502,1512-R2,215 EAST 96 STREET,HARLEM-EAST,R9-CONDOPS,215,2005,184939,6270000,33.9,29800000,161,1-01426-9035,218 EAST 72 STREET,UPPER EAST SIDE (59-79),D3-ELEVATOR,147,1975,156200,7118114,45.6,35700000,229,1.3,1-01532-0016,241 EAST 86 STREET,UPPER EAST SIDE (79-96),D6-ELEVATOR,111,1989,104440,4011692,38.4,20100000,192,0.5
1-01661-7501,1403-R1,227 EAST 111 STREET,HARLEM-EAST,R4-ELEVATOR,22,2003,25721,720000,28,3450005,134,1-01655-0015,235 EAST 105 STREET,HARLEM-EAST,D3-ELEVATOR,16,2002,17506,733099,41.9,3680000,210,0.3,1-01576-0037,518 EAST 80 STREET,UPPER EAST SIDE (79-96),D1-ELEVATOR,103,1975,62767,1716593,27.3,8220000,131,1.65
1-01667-7501,1829-R1,232 EAST 118 STREET,HARLEM-EAST,R4-ELEVATOR,12,1910,12222,300000,24.55,1300004,106,1-01639-0057,138 EAST 112 STREET,HARLEM-EAST,D3-ELEVATOR,21,2004,23553,815004,34.6,3900000,166,0.35,1-01755-0020,47 EAST 130 STREET,HARLEM-CENTRAL,C4-WALK-UP,16,1926,15885,252000,15.86,590000,37.1,0.7
1-01674-7501,1471-R1,333 EAST 102 STREET,HARLEM-EAST,R9-CONDOPS,233,2003,315656,9200000,29.1,42100000,133,1-01617-0001,1321 5 AVENUE,HARLEM-EAST,D7-ELEVATOR,77,1989,102811,2986399,29,14300000,139,0.7,1-01570-0021,1731 YORK AVENUE,UPPER EAST SIDE (79-96),D7-ELEVATOR,267,1986,279945,11689713,41.8,58600000,209,0.6
1-01676-7501,342-R1,311 EAST 104 STREET,HARLEM-EAST,R2-WALK-UP,12,1900,6092,125000,20.52,543000,89,1-01602-0040,68 EAST 97 STREET,UPPER EAST SIDE (96-110),C1-WALK-UP,30,1920,21288,242669,11.4,837000,39.3,0.6,1-01958-0049,440 ST NICHOLAS AVENUE,HARLEM-CENTRAL,C4-WALK-UP,20,1901,14480,430877,29.8,2060000,142,1.8
1-01676-7504,1905-R1,2019 1 AVENUE,HARLEM-EAST,R4-ELEVATOR,38,2007,32660,900000,27.6,4310002,132,1-01639-0057,138 EAST 112 STREET,HARLEM-EAST,D3-ELEVATOR,21,2004,23553,815004,34.6,3900000,166,0.5,,,,,,,,,,,,
1-01677-7503,574-R1,319 EAST 105 STREET,HARLEM-EAST,R4-ELEVATOR,36,1929,33280,690000,20.73,3000006,90,1-01530-0034,230 EAST 85 STREET,UPPER EAST SIDE (79-96),D9-ELEVATOR,55,1946,50852,1496374,29.4,7170000,141,1.05,1-01771-0014,135 EAST 122 STREET,HARLEM-CENTRAL,D5-ELEVATOR,21,1950,22930,317410,13.84,743000,32.4,0.9
1-01680-7501,458-R1,305 EAST 108 STREET,HARLEM-EAST,R4-ELEVATOR,33,1926,46998,850000,18.09,3360001,71,1-01671-0031,326 EAST 100 STREET,HARLEM-EAST,D3-ELEVATOR,92,1910,84180,1131100,13.44,4130000,49.1,0.45,1-01645-0012,127 EAST 117 STREET,HARLEM-EAST,D3-ELEVATOR,35,1920,29500,641852,21.76,1500000,51,0.55
1-01680-7502,1883-R1,330 EAST 109 STREET,HARLEM-EAST,R4-ELEVATOR,28,2007,25174,1030000,40.9,5170002,205,1-01639-0057,138 EAST 112 STREET,HARLEM-EAST,D3-ELEVATOR,21,2004,23553,815004,34.6,3900000,166,0.4,1-01655-0015,235 EAST 105 STREET,HARLEM-EAST,D3-ELEVATOR,16,2002,17506,733099,41.9,3680000,210,0.2
1-01681-7501,1573-R1,2132 2 AVENUE,HARLEM-EAST,R4-ELEVATOR,31,2006,32483,1300000,40,6519997,201,1-01655-0015,235 EAST 105 STREET,HARLEM-EAST,D3-ELEVATOR,16,2002,17506,733099,41.9,3680000,210,0.25,,,,,,,,,,,,
1-01683-7501,1479-R1,324 EAST 112 STREET,HARLEM-EAST,R4-ELEVATOR,20,2004,22295,685000,30.7,3279997,147,1-01639-0057,138 EAST 112 STREET,HARLEM-EAST,D3-ELEVATOR,21,2004,23553,815004,34.6,3900000,166,0.35,1-01655-0015,235 EAST 105 STREET,HARLEM-EAST,D3-ELEVATOR,16,2002,17506,733099,41.9,3680000,210,0.35
1-01720-7501,1323-R1,1 MT MORRIS PARK WEST,HARLEM-CENTRAL,R4-ELEVATOR,36,1909,40987,735000,17.93,2909999,71,1-01821-0047,118 WEST 112 STREET,HARLEM-CENTRAL,D1-ELEVATOR,24,1915,21630,668182,30.9,3200000,148,0.5,1-01602-0046,52 EAST 97 STREET,UPPER EAST SIDE (96-110),C1-WALK-UP,94,1924,40776,883210,21.66,3830000,94,1.25
1-01721-7501,751-R1,3 WEST 122 STREET,HARLEM-CENTRAL,R4-ELEVATOR,24,1900,27073,460000,16.99,1820001,67,1-01768-0001,101 EAST 119 STREET,HARLEM-CENTRAL,D7-ELEVATOR,36,1920,37260,512459,13.75,1200000,32.2,0.4,1-01718-0053,42 WEST 120 STREET,HARLEM-CENTRAL,D1-ELEVATOR,28,1909,25802,495780,19.21,2150000,83,0.15
1-01724-7501,1713-R1,50 WEST 127 STREET,HARLEM-CENTRAL,R4-ELEVATOR,23,2005,32150,725000,22.55,3149989,98,1-01639-0057,138 EAST 112 STREET,HARLEM-EAST,D3-ELEVATOR,21,2004,23553,815004,34.6,3900000,166,0.85,1-01775-0020,2089 LEXINGTON AVENUE,HARLEM-CENTRAL,D1-ELEVATOR,40,1990,36000,916071,25.4,2140000,59,0.45
1-01727-7501,1578-R1,380 LENOX AVENUE,HARLEM-CENTRAL,R4-ELEVATOR,77,2005,131237,3740000,28.5,17900009,136,1-01827-0001,257 WEST 111 STREET,HARLEM-CENTRAL,D1-ELEVATOR,113,1985,105273,2231684,21.2,9690000,92,0.95,1-01617-0001,1321 5 AVENUE,HARLEM-EAST,D7-ELEVATOR,77,1989,102811,2986399,29,14300000,139,0.9
1-01729-7501,846-R1,55 WEST 131 STREET,HARLEM-CENTRAL,R4-ELEVATOR,34,1898,28408,540000,19.01,2140002,75,1-01821-0014,127 WEST 111 STREET,HARLEM-CENTRAL,D1-ELEVATOR,36,1914,48438,576412,11.9,1350000,27.9,1.05,1-01718-0053,42 WEST 120 STREET,HARLEM-CENTRAL,D1-ELEVATOR,28,1909,25802,495780,19.21,2150000,83,0.6
1-01729-7503,1530-R1,7 WEST 131 STREET,HARLEM-CENTRAL,R2-WALK-UP,12,2004,15230,400000,26.3,1740001,114,1-01554-0045,310 EAST 92 STREET,UPPER EAST SIDE (79-96),C1-WALK-UP,15,1950,9866,481280,48.8,2410000,244,2.1,1-01603-0034,69 EAST 97 STREET,UPPER EAST SIDE (96-110),C1-WALK-UP,24,1950,14862,233798,15.73,925000,62,1.75
1-01745-7501,1382-R1,1825 MADISON AVENUE,HARLEM-CENTRAL,R9-CONDOPS,92,2003,97592,2860000,29.3,13100000,134,1-01617-0001,1321 5 AVENUE,HARLEM-EAST,D7-ELEVATOR,77,1989,102811,2986399,29,14300000,139,0.35,1-01827-0001,257 WEST 111 STREET,HARLEM-CENTRAL,D1-ELEVATOR,113,1985,105273,2231684,21.2,9690000,92,0.7
1-01753-7501,1525-R1,23 EAST 128 STREET,HARLEM-CENTRAL,R4-ELEVATOR,12,2005,12000,350000,29.2,1679996,140,1-01755-0020,47 EAST 130 STREET,HARLEM-CENTRAL,C4-WALK-UP,16,1926,15885,252000,15.86,590000,37.1,0.15,1-01639-0057,138 EAST 112 STREET,HARLEM-EAST,D3-ELEVATOR,21,2004,23553,815004,34.6,3900000,166,0.9
1-01753-7502,1656-R1,50 EAST 129 STREET,HARLEM-CENTRAL,R4-ELEVATOR,18,2004,15023,400000,26.6,1740000,116,1-01775-0020,2089 LEXINGTON AVENUE,HARLEM-CENTRAL,D1-ELEVATOR,40,1990,36000,916071,25.4,2140000,59,0.2,1-01677-0009,315 EAST 105 STREET,HARLEM-EAST,D7-ELEVATOR,24,2004,28000,560000,20,2430000,87,1.25
1-01755-7501,1470-R1,69 EAST 130 STREET,HARLEM-CENTRAL,R2-WALK-UP,25,2004,40418,1300000,32.2,6230004,154,1-01655-0015,235 EAST 105 STREET,HARLEM-EAST,D3-ELEVATOR,16,2002,17506,733099,41.9,3680000,210,1.3,1-01639-0057,138 EAST 112 STREET,HARLEM-EAST,D3-ELEVATOR,21,2004,23553,815004,34.6,3900000,166,0.95
1-01788-7501,1820-R1,2279 3 AVENUE,HARLEM-EAST,R4-ELEVATOR,11,2006,10585,400000,37.8,1919999,181,1-01639-0057,138 EAST 112 STREET,HARLEM-EAST,D3-ELEVATOR,21,2004,23553,815004,34.6,3900000,166,0.65,1-01655-0015,235 EAST 105 STREET,HARLEM-EAST,D3-ELEVATOR,16,2002,17506,733099,41.9,3680000,210,0.9
1-01807-7501,1732-R1,414 EAST 120 STREET,HARLEM-EAST,R4-ELEVATOR,12,2006,9745,290000,29.8,1390000,143,1-01775-0020,2089 LEXINGTON AVENUE,HARLEM-CENTRAL,D1-ELEVATOR,40,1990,36000,916071,25.4,2140000,59,0.55,1-01655-0015,235 EAST 105 STREET,HARLEM-EAST,D3-ELEVATOR,16,2002,17506,733099,41.9,3680000,210,0.75
1-01820-7501,592-R1,137 CENTRAL PARK NORTH,HARLEM-CENTRAL,R4-ELEVATOR,35,1910,36637,769377,21,3340006,91,1-01877-0031,920 AMSTERDAM AVENUE,UPPER WEST SIDE (96-116),D7-ELEVATOR,32,1925,35290,884240,25.1,3840000,109,0.7,1-02088-0029,3441 BROADWAY,HARLEM-UPPER,D7-ELEVATOR,37,1910,42860,656580,15.32,2600000,61,1.7
1-01820-7502,1520-R1,125 CENTRAL PARK NORTH,HARLEM-CENTRAL,R4-ELEVATOR,17,1900,22039,661170,30,3169999,144,1-01892-0046,2783 BROADWAY,UPPER WEST SIDE (96-116),D7-ELEVATOR,71,1900,27818,1117374,40.2,5600000,201,0.85,1-01876-0058,2733 BROADWAY,UPPER WEST SIDE (96-116),D7-ELEVATOR,29,1925,28170,1035088,36.7,5190000,184,0.8
1-01820-7503,1768-R1,111 CENTRAL PARK NORTH,HARLEM-CENTRAL,R4-ELEVATOR,48,2006,189758,6262014,33,30000011,158,1-01672-0017,327 EAST 100 STREET,HARLEM-EAST,D6-ELEVATOR,236,2003,250090,5686466,22.74,24700000,99,1,1-01624-0045,1501 LEXINGTON AVENUE,HARLEM-EAST,D6-ELEVATOR,161,2001,133370,5185134,38.9,26000000,195,0.95
1-01823-7501,807-R1,66 ST NICHOLAS' AVENUE,HARLEM-CENTRAL,R4-ELEVATOR,54,1915,58429,1051722,18,4159999,71,1-01726-0069,370 LENOX AVENUE,HARLEM-CENTRAL,D7-ELEVATOR,47,1921,62244,1267955,20.37,5510000,89,0.75,1-02095-0033,3607 BROADWAY,HARLEM-UPPER,D7-ELEVATOR,92,1920,56436,1230569,21.8,5340000,95,1.95
1-01823-7502,1545-R1,61 LENOX AVENUE,HARLEM-CENTRAL,R4-ELEVATOR,15,1900,18567,464175,25,2019998,109,1-01831-0056,246 WEST 116 STREET,HARLEM-CENTRAL,D7-ELEVATOR,12,2005,11430,433351,37.9,2170000,190,0.25,1-01726-0069,370 LENOX AVENUE,HARLEM-CENTRAL,D7-ELEVATOR,47,1921,62244,1267955,20.37,5510000,89,0.75
1-01826-7501,591-R1,1800 ADAM C POWELL BOULEV,HARLEM-CENTRAL,R4-ELEVATOR,35,1911,48636,972720,20,4220001,87,1-01831-0056,246 WEST 116 STREET,HARLEM-CENTRAL,D7-ELEVATOR,12,2005,11430,433351,37.9,2170000,190,0.25,1-01726-0069,370 LENOX AVENUE,HARLEM-CENTRAL,D7-ELEVATOR,47,1921,62244,1267955,20.37,5510000,89,0.95
1-01826-7502,1662-R1,220 WEST 111 STREET,HARLEM-CENTRAL,R2-WALK-UP,24,0,18540,315180,17,1250005,67,1-01826-0018,211 CENTRAL PARK NORTH,HARLEM-CENTRAL,D1-ELEVATOR,25,1926,29424,528633,17.97,2090000,71,0,1-01826-0022,207 CENTRAL PARK NORTH,HARLEM-CENTRAL,D1-ELEVATOR,30,1921,41070,743109,18.09,2940000,72,0
1-01828-7501,749-R1,1852 ADAM C POWELL BOULEV,HARLEM-CENTRAL,R4-ELEVATOR,14,1900,18448,313616,17,1240000,67,1-01913-0061,2167 ADAM C POWELL BOULEV,HARLEM-CENTRAL,D7-ELEVATOR,60,1910,35292,566579,16.05,2240000,63,0.8,1-02088-0029,3441 BROADWAY,HARLEM-UPPER,D7-ELEVATOR,37,1910,42860,656580,15.32,2600000,61,1.55
1-01828-7502,1332-R1,203 WEST 112 STREET,HARLEM-CENTRAL,R4-ELEVATOR,13,1920,23700,426600,18,1690000,71,1-01831-0056,246 WEST 116 STREET,HARLEM-CENTRAL,D7-ELEVATOR,12,2005,11430,433351,37.9,2170000,190,0.15,1-01726-0069,370 LENOX AVENUE,HARLEM-CENTRAL,D7-ELEVATOR,47,1921,62244,1267955,20.37,5510000,89,0.9
1-01828-7503,1540-R1,2072 FRED DOUGLASS BOULEV,HARLEM-CENTRAL,R2-WALK-UP,13,1900,6866,205980,30,986998,144,1-01646-0023,1869 2 AVENUE,HARLEM-EAST,C7-WALK-UP,20,1910,9375,319537,34.1,1530000,163,1.2,1-01709-0048,2248 1 AVENUE,HARLEM-EAST,C7-WALK-UP,12,1920,10092,256543,25.4,1110000,110,1.2
1-01828-7505,1684-R1,2082 FRED DOUGLASS BOULEV,HARLEM-CENTRAL,R2-WALK-UP,14,0,6846,205380,30,983996,144,1-01646-0023,1869 2 AVENUE,HARLEM-EAST,C7-WALK-UP,20,1910,9375,319537,34.1,1530000,163,1.2,1-01709-0048,2248 1 AVENUE,HARLEM-EAST,C7-WALK-UP,12,1920,10092,256543,25.4,1110000,110,1.2
1-01829-7501,1440-R1,2098 FRED DOUGLASS BOULEV,HARLEM-CENTRAL,R4-ELEVATOR,33,0,28560,685440,24,2980002,104,1-02030-0004,2722 FRED DOUGLASS BOULEV,HARLEM-CENTRAL,D7-ELEVATOR,27,1921,16430,384981,23.43,1670000,102,1.55,1-02088-0029,3441 BROADWAY,HARLEM-UPPER,D7-ELEVATOR,37,1910,42860,656580,15.32,2600000,61,1.5
1-01830-7501,1799-R1,266 WEST 115 STREET,HARLEM-CENTRAL,R4-ELEVATOR,15,2005,20184,807360,40,4395687,218,1-01639-0057,138 EAST 112 STREET,HARLEM-EAST,D3-ELEVATOR,21,2004,23553,815004,34.6,3900000,166,0.7,1-01655-0015,235 EAST 105 STREET,HARLEM-EAST,D3-ELEVATOR,16,2002,17506,733099,41.9,3680000,210,1
1-01831-7501,1657-R1,245 WEST 115 STREET,HARLEM-CENTRAL,R2-WALK-UP,20,1900,7852,235560,30,1130000,144,1-01646-0023,1869 2 AVENUE,HARLEM-EAST,C7-WALK-UP,20,1910,9375,319537,34.1,1530000,163,1.3,1-01709-0048,2248 1 AVENUE,HARLEM-EAST,C7-WALK-UP,12,1920,10092,256543,25.4,1110000,110,1.2
1-01832-7501,236-R1,26 WEST 97 STREET,MANHATTAN VALLEY,R4-ELEVATOR,20,1900,13885,319355,23,1390000,100,1-02030-0004,2722 FRED DOUGLASS BOULEV,HARLEM-CENTRAL,D7-ELEVATOR,27,1921,16430,384981,23.43,1670000,102,2.4,1-01929-0003,2294 FRED DOUGLASS BOULEV,HARLEM-CENTRAL,C7-WALK-UP,16,1910,12833,413425,32.2,1980000,154,1.35
1-01833-7501,433-R1,382 CENTRAL PARK WEST,MANHATTAN VALLEY,R4-ELEVATOR,414,1961,390628,6054734,15.5,23965009,61,1-01851-0008,122 WEST 97 STREET,UPPER WEST SIDE (96-116),D6-ELEVATOR,424,1968,503511,7331778,14.56,26800000,53,0.2,1-01832-0016,27 WEST 96 STREET,MANHATTAN VALLEY,D3-ELEVATOR,92,1927,133915,2809751,20.98,12200000,91,0.1
1-01833-7502,435-R1,372 CENTRAL PARK WEST,MANHATTAN VALLEY,R4-ELEVATOR,413,1961,390628,6054734,15.5,23964996,61,1-01832-0016,27 WEST 96 STREET,MANHATTAN VALLEY,D3-ELEVATOR,92,1927,133915,2809751,20.98,12200000,91,0.1,1-01851-0008,122 WEST 97 STREET,UPPER WEST SIDE (96-116),D6-ELEVATOR,424,1968,503511,7331778,14.56,26800000,53,0.2
1-01833-7503,750-R1,392 CENTRAL PARK WEST,MANHATTAN VALLEY,R4-ELEVATOR,414,1960,390628,6054734,15.5,23965002,61,1-01851-0008,122 WEST 97 STREET,UPPER WEST SIDE (96-116),D6-ELEVATOR,424,1968,503511,7331778,14.56,26800000,53,0.2,1-01832-0016,27 WEST 96 STREET,MANHATTAN VALLEY,D3-ELEVATOR,92,1927,133915,2809751,20.98,12200000,91,0.1
1-01833-7504,753-R1,400 CENTRAL PARK WEST,MANHATTAN VALLEY,R4-ELEVATOR,414,1960,390628,6054734,15.5,23965009,61,1-01832-0016,27 WEST 96 STREET,MANHATTAN VALLEY,D3-ELEVATOR,92,1927,133915,2809751,20.98,12200000,91,0.1,1-01851-0008,122 WEST 97 STREET,UPPER WEST SIDE (96-116),D6-ELEVATOR,424,1968,503511,7331778,14.56,26800000,53,0.2
1-01837-7501,281-R1,418 CENTRAL PARK WEST,MANHATTAN VALLEY,R4-ELEVATOR,88,1902,88060,2025380,23,8789979,100,1-01882-0020,515 CATHEDRAL PARKWAY,UPPER WEST SIDE (96-116),D3-ELEVATOR,95,1909,83471,1944639,23.3,8440000,101,0.6,1-01882-0024,509 CATHEDRAL PARKWAY,UPPER WEST SIDE (96-116),D3-ELEVATOR,94,1909,83519,2124597,25.4,9230000,111,0.6
1-01838-7501,253-R1,420 CENTRAL PARK WEST,MANHATTAN VALLEY,R4-ELEVATOR,60,1941,47400,948000,20,4119989,87,1-01726-0069,370 LENOX AVENUE,HARLEM-CENTRAL,D7-ELEVATOR,47,1921,62244,1267955,20.37,5510000,89,1.4,,,,,,,,,,,,
1-01838-7502,1780-R1,425 CENTRAL PARK WEST,MANHATTAN VALLEY,R4-ELEVATOR,61,1941,48500,970000,20,4209992,87,1-01726-0069,370 LENOX AVENUE,HARLEM-CENTRAL,D7-ELEVATOR,47,1921,62244,1267955,20.37,5510000,89,1.4,,,,,,,,,,,,
1-01840-7501,265-R1,110 MANHATTAN AVENUE,MANHATTAN VALLEY,R4-ELEVATOR,77,1986,87732,2456496,28,11800006,135,1-01617-0001,1321 5 AVENUE,HARLEM-EAST,D7-ELEVATOR,77,1989,102811,2986399,29,14300000,139,0.7,1-01595-0031,1330 5 AVENUE,HARLEM-CENTRAL,D7-ELEVATOR,88,1989,113070,2966550,26.2,12900000,114,0.6
