Neversink Date              ,Neversink Elevation,Neversink Storage,Rondout Date             ,Rondout Elevation,Rondout Storage,Schoharie Date             ,Schoharie Elevation,Schoharie Storage,Cannonsville Date             ,Cannonsville Elevation,Cannonsville Storage,Pepacton Date              ,Pepacton Elevation,Pepacton Storage,Ashokan East Date             ,Ashokan East Elevation,Ashokan East Storage,Ashokan West Date             ,Ashokan West Elevation,Ashokan West Storage
05/14/2005 03:00:00 PM +0000,1439.17,35058,05/14/2005 03:00:00 PM +0000,839.53,49728,05/14/2005 03:00:00 PM +0000,1129.2,19295,05/15/2005 03:00:00 PM +0000,1149.74,96331,05/14/2005 03:00:00 PM +0000,1279.28,142377,05/14/2005 03:00:00 PM +0000,586.93,80393,05/14/2005 03:00:00 PM +0000,589.86,47041
05/15/2005 03:00:00 PM +0000,1439.23,35087,05/15/2005 03:00:00 PM +0000,839.65,49810,05/15/2005 03:00:00 PM +0000,1129.07,19249,05/16/2005 03:00:00 PM +0000,1149.63,96163,05/15/2005 03:00:00 PM +0000,1279.18,142193,05/15/2005 03:00:00 PM +0000,586.96,80443,05/15/2005 03:00:00 PM +0000,589.84,47021
05/16/2005 03:00:00 PM +0000,1439.29,35116,05/16/2005 03:00:00 PM +0000,839.4,49639,05/16/2005 03:00:00 PM +0000,1128.86,19173,05/17/2005 03:00:00 PM +0000,1149.5,95966,05/16/2005 03:00:00 PM +0000,1279.1,142046,05/16/2005 03:00:00 PM +0000,586.96,80443,05/16/2005 03:00:00 PM +0000,589.8,46981
05/17/2005 03:00:00 PM +0000,1439.31,35126,05/17/2005 03:00:00 PM +0000,839.3,49571,05/17/2005 03:00:00 PM +0000,1128.57,19069,05/18/2005 03:00:00 PM +0000,1149.37,95768,05/17/2005 03:00:00 PM +0000,1278.91,141697,05/17/2005 03:00:00 PM +0000,586.98,80477,05/17/2005 03:00:00 PM +0000,589.72,46901
05/18/2005 03:00:00 PM +0000,1439.34,35141,05/18/2005 03:00:00 PM +0000,839.03,49387,05/18/2005 03:00:00 PM +0000,1128.45,19026,05/19/2005 03:00:00 PM +0000,1149.23,95555,05/18/2005 03:00:00 PM +0000,1278.83,141551,05/18/2005 03:00:00 PM +0000,586.96,80443,05/18/2005 03:00:00 PM +0000,589.62,46802
05/19/2005 03:00:00 PM +0000,1439.34,35141,05/19/2005 03:00:00 PM +0000,838.72,49177,05/19/2005 03:00:00 PM +0000,1128.47,19033,05/20/2005 03:00:00 PM +0000,1149.09,95342,05/19/2005 03:00:00 PM +0000,1278.74,141386,05/19/2005 03:00:00 PM +0000,586.94,80410,05/19/2005 03:00:00 PM +0000,589.49,46672
05/20/2005 03:00:00 PM +0000,1439.3,35121,05/20/2005 03:00:00 PM +0000,838.67,49144,05/20/2005 03:00:00 PM +0000,1128.36,18994,05/21/2005 03:00:00 PM +0000,1148.92,95083,05/20/2005 03:00:00 PM +0000,1278.57,141076,05/20/2005 03:00:00 PM +0000,586.91,80359,05/20/2005 03:00:00 PM +0000,589.35,46533
05/21/2005 03:00:00 PM +0000,1439.28,35112,05/21/2005 03:00:00 PM +0000,838.59,49090,05/21/2005 03:00:00 PM +0000,1128.31,18976,05/22/2005 03:00:00 PM +0000,1148.78,94870,05/21/2005 03:00:00 PM +0000,1278.38,140729,05/21/2005 03:00:00 PM +0000,586.89,80326,05/21/2005 03:00:00 PM +0000,589.21,46394
05/22/2005 03:00:00 PM +0000,1439.27,35107,05/22/2005 03:00:00 PM +0000,838.55,49063,05/22/2005 03:00:00 PM +0000,1128.3,18972,05/23/2005 03:00:00 PM +0000,1148.65,94673,05/22/2005 03:00:00 PM +0000,1278.21,140419,05/22/2005 03:00:00 PM +0000,586.87,80292,05/22/2005 03:00:00 PM +0000,589.11,46294
05/23/2005 03:00:00 PM +0000,1439.23,35087,05/23/2005 03:00:00 PM +0000,838.5,49029,05/23/2005 03:00:00 PM +0000,1128.3,18972,05/24/2005 03:00:00 PM +0000,1148.49,94429,05/23/2005 03:00:00 PM +0000,1278.04,140110,05/23/2005 03:00:00 PM +0000,586.86,80275,05/23/2005 03:00:00 PM +0000,589,46184
05/24/2005 03:00:00 PM +0000,1439.23,35087,05/24/2005 03:00:00 PM +0000,838.44,48988,05/24/2005 03:00:00 PM +0000,1128.49,19040,05/25/2005 03:00:00 PM +0000,1148.36,94232,05/24/2005 03:00:00 PM +0000,1277.83,139728,05/24/2005 03:00:00 PM +0000,586.65,79923,05/24/2005 03:00:00 PM +0000,589.18,46364
05/25/2005 03:00:00 PM +0000,1439.22,35082,05/25/2005 03:00:00 PM +0000,838.39,48955,05/25/2005 03:00:00 PM +0000,1129.18,19288,05/26/2005 03:00:00 PM +0000,1148.22,94019,05/25/2005 03:00:00 PM +0000,1277.67,139439,05/25/2005 03:00:00 PM +0000,586.39,79487,05/25/2005 03:00:00 PM +0000,589.46,46643
05/26/2005 03:00:00 PM +0000,1439.21,35077,05/26/2005 03:00:00 PM +0000,838.57,49076,05/26/2005 03:00:00 PM +0000,1129.48,19396,05/27/2005 03:00:00 PM +0000,1148.08,93806,05/26/2005 03:00:00 PM +0000,1277.48,139095,05/26/2005 03:00:00 PM +0000,586.15,79084,05/26/2005 03:00:00 PM +0000,589.84,47021
05/27/2005 03:00:00 PM +0000,1439.23,35087,05/27/2005 03:00:00 PM +0000,838.74,49191,05/27/2005 03:00:00 PM +0000,1130.27,19688,05/28/2005 03:00:00 PM +0000,1147.9,93532,05/27/2005 03:00:00 PM +0000,1277.3,138769,05/27/2005 03:00:00 PM +0000,586.13,79051,05/27/2005 03:00:00 PM +0000,590.07,47254
05/28/2005 03:00:00 PM +0000,1439.23,35087,05/28/2005 03:00:00 PM +0000,838.89,49293,05/28/2005 03:00:00 PM +0000,1130.36,19723,05/29/2005 03:00:00 PM +0000,1147.75,93303,05/28/2005 03:00:00 PM +0000,1277.15,138497,05/28/2005 03:00:00 PM +0000,586.2,79168,05/28/2005 03:00:00 PM +0000,590.11,47297
05/29/2005 03:00:00 PM +0000,1439.3,35121,05/29/2005 03:00:00 PM +0000,838.99,49360,05/29/2005 03:00:00 PM +0000,1130.47,19766,05/30/2005 03:00:00 PM +0000,1147.59,93060,05/29/2005 03:00:00 PM +0000,1277.03,138279,05/29/2005 03:00:00 PM +0000,586.19,79151,05/29/2005 03:00:00 PM +0000,590.12,47307
05/30/2005 03:00:00 PM +0000,1439.31,35126,05/30/2005 03:00:00 PM +0000,839.09,49428,05/30/2005 03:00:00 PM +0000,1130.35,19719,05/31/2005 03:00:00 PM +0000,1147.41,92786,05/30/2005 03:00:00 PM +0000,1276.83,137919,05/30/2005 03:00:00 PM +0000,586.24,79235,05/30/2005 03:00:00 PM +0000,590.1,47286
05/31/2005 03:00:00 PM +0000,1438.81,34880,05/31/2005 03:00:00 PM +0000,839.32,49585,05/31/2005 03:00:00 PM +0000,1130.07,19610,06/01/2005 03:00:00 PM +0000,1147.23,92512,05/31/2005 03:00:00 PM +0000,1276.71,137703,05/31/2005 03:00:00 PM +0000,586.13,79051,05/31/2005 03:00:00 PM +0000,590.12,47307
06/01/2005 03:00:00 PM +0000,1438.56,34758,06/01/2005 03:00:00 PM +0000,839.48,49693,06/01/2005 03:00:00 PM +0000,1129.98,19576,06/02/2005 03:00:00 PM +0000,1147.05,92238,06/01/2005 03:00:00 PM +0000,1276.6,137506,06/01/2005 03:00:00 PM +0000,586.03,78883,06/01/2005 03:00:00 PM +0000,590.15,47339
06/02/2005 03:00:00 PM +0000,1438.53,34744,06/02/2005 03:00:00 PM +0000,839.47,49687,06/02/2005 03:00:00 PM +0000,1129.88,19540,06/03/2005 03:00:00 PM +0000,1146.83,91903,06/02/2005 03:00:00 PM +0000,1276.49,137308,06/02/2005 03:00:00 PM +0000,586.03,78883,06/02/2005 03:00:00 PM +0000,590.14,47329
06/03/2005 03:00:00 PM +0000,1438.48,34719,06/03/2005 03:00:00 PM +0000,839.27,49551,06/03/2005 03:00:00 PM +0000,1129,19224,06/04/2005 03:00:00 PM +0000,1146.57,91508,06/03/2005 03:00:00 PM +0000,1276.37,137092,06/03/2005 03:00:00 PM +0000,586.06,78933,06/03/2005 03:00:00 PM +0000,590.23,47424
06/04/2005 03:00:00 PM +0000,1438.41,34685,06/04/2005 03:00:00 PM +0000,839.11,49442,06/04/2005 03:00:00 PM +0000,1128.12,18907,06/05/2005 03:00:00 PM +0000,1146.24,91006,06/04/2005 03:00:00 PM +0000,1276.25,136876,06/04/2005 03:00:00 PM +0000,586.17,79118,06/04/2005 03:00:00 PM +0000,590.27,47466
06/05/2005 03:00:00 PM +0000,1438.34,34651,06/05/2005 03:00:00 PM +0000,838.96,49340,06/05/2005 03:00:00 PM +0000,1127.78,18785,06/06/2005 03:00:00 PM +0000,1145.95,90565,06/05/2005 03:00:00 PM +0000,1276.12,136643,06/05/2005 03:00:00 PM +0000,586.3,79336,06/05/2005 03:00:00 PM +0000,590.21,47403
06/06/2005 03:00:00 PM +0000,1438.46,34709,06/06/2005 03:00:00 PM +0000,838.91,49306,06/06/2005 03:00:00 PM +0000,1127.73,18767,06/07/2005 03:00:00 PM +0000,1145.73,90230,06/06/2005 03:00:00 PM +0000,1276.02,136463,06/06/2005 03:00:00 PM +0000,586.47,79621,06/06/2005 03:00:00 PM +0000,590.21,47403
06/07/2005 03:00:00 PM +0000,1438.42,34690,06/07/2005 03:00:00 PM +0000,838.73,49184,06/07/2005 03:00:00 PM +0000,1127.6,18720,06/08/2005 03:00:00 PM +0000,1145.42,89759,06/07/2005 03:00:00 PM +0000,1275.89,136229,06/07/2005 03:00:00 PM +0000,586.49,79655,06/07/2005 03:00:00 PM +0000,590.13,47318
06/08/2005 03:00:00 PM +0000,1438.36,34660,06/08/2005 03:00:00 PM +0000,838.61,49104,06/08/2005 03:00:00 PM +0000,1127.43,18659,06/09/2005 03:00:00 PM +0000,1145.13,89318,06/08/2005 03:00:00 PM +0000,1275.76,135998,06/08/2005 03:00:00 PM +0000,586.48,79638,06/08/2005 03:00:00 PM +0000,590.1,47286
06/09/2005 03:00:00 PM +0000,1438.31,34636,06/09/2005 03:00:00 PM +0000,838.46,49002,06/09/2005 03:00:00 PM +0000,1127.41,18652,06/10/2005 03:00:00 PM +0000,1144.78,88802,06/09/2005 03:00:00 PM +0000,1275.64,135783,06/09/2005 03:00:00 PM +0000,586.39,79487,06/09/2005 03:00:00 PM +0000,590.05,47233
06/10/2005 03:00:00 PM +0000,1438.22,34592,06/10/2005 03:00:00 PM +0000,838.31,48901,06/10/2005 03:00:00 PM +0000,1127.3,18613,06/11/2005 03:00:00 PM +0000,1144.46,88340,06/10/2005 03:00:00 PM +0000,1275.49,135515,06/10/2005 03:00:00 PM +0000,586.29,79319,06/10/2005 03:00:00 PM +0000,590.02,47202
06/11/2005 03:00:00 PM +0000,1438.16,34562,06/11/2005 03:00:00 PM +0000,838.24,48853,06/11/2005 03:00:00 PM +0000,1127.18,18569,06/12/2005 03:00:00 PM +0000,1144.15,87892,06/11/2005 03:00:00 PM +0000,1275.34,135248,06/11/2005 03:00:00 PM +0000,586.28,79302,06/11/2005 03:00:00 PM +0000,590.23,47424
06/12/2005 03:00:00 PM +0000,1438.12,34543,06/12/2005 03:00:00 PM +0000,838.12,48773,06/12/2005 03:00:00 PM +0000,1127.07,18530,06/13/2005 03:00:00 PM +0000,1143.98,87646,06/12/2005 03:00:00 PM +0000,1275.2,134998,06/12/2005 03:00:00 PM +0000,586.29,79319,06/12/2005 03:00:00 PM +0000,590.14,47329
06/13/2005 03:00:00 PM +0000,1438.06,34513,06/13/2005 03:00:00 PM +0000,837.84,48584,06/13/2005 03:00:00 PM +0000,1127.04,18519,06/14/2005 03:00:00 PM +0000,1143.74,87299,06/13/2005 03:00:00 PM +0000,1275.04,134713,06/13/2005 03:00:00 PM +0000,586.22,79202,06/13/2005 03:00:00 PM +0000,590.09,47276
06/14/2005 03:00:00 PM +0000,1437.96,34464,06/14/2005 03:00:00 PM +0000,837.75,48524,06/14/2005 03:00:00 PM +0000,1126.93,18480,06/15/2005 03:00:00 PM +0000,1143.53,86996,06/14/2005 03:00:00 PM +0000,1274.78,134252,06/14/2005 03:00:00 PM +0000,586.22,79202,06/14/2005 03:00:00 PM +0000,590.03,47212
06/15/2005 03:00:00 PM +0000,1437.83,34401,06/15/2005 03:00:00 PM +0000,837.59,48416,06/15/2005 03:00:00 PM +0000,1126.75,18415,06/16/2005 03:00:00 PM +0000,1143.36,86750,06/15/2005 03:00:00 PM +0000,1274.57,133880,06/15/2005 03:00:00 PM +0000,586.11,79017,06/15/2005 03:00:00 PM +0000,590.02,47202
06/16/2005 03:00:00 PM +0000,1437.84,34406,06/16/2005 03:00:00 PM +0000,837.61,48430,06/16/2005 03:00:00 PM +0000,1126.79,18429,06/17/2005 03:00:00 PM +0000,1143.21,86533,06/16/2005 03:00:00 PM +0000,1274.37,133525,06/16/2005 03:00:00 PM +0000,586.11,79017,06/16/2005 03:00:00 PM +0000,590.09,47276
06/17/2005 03:00:00 PM +0000,1437.83,34401,06/17/2005 03:00:00 PM +0000,837.61,48430,06/17/2005 03:00:00 PM +0000,1126.9,18469,06/18/2005 03:00:00 PM +0000,1143.06,86317,06/17/2005 03:00:00 PM +0000,1274.15,133136,06/17/2005 03:00:00 PM +0000,586.06,78933,06/17/2005 03:00:00 PM +0000,590.1,47286
06/18/2005 03:00:00 PM +0000,1437.74,34358,06/18/2005 03:00:00 PM +0000,837.58,48410,06/18/2005 03:00:00 PM +0000,1126.89,18465,06/19/2005 03:00:00 PM +0000,1142.86,86028,06/18/2005 03:00:00 PM +0000,1273.91,132712,06/18/2005 03:00:00 PM +0000,585.97,78782,06/18/2005 03:00:00 PM +0000,590.07,47254
06/19/2005 03:00:00 PM +0000,1437.69,34334,06/19/2005 03:00:00 PM +0000,837.56,48396,06/19/2005 03:00:00 PM +0000,1126.8,18433,06/20/2005 03:00:00 PM +0000,1142.63,85695,06/19/2005 03:00:00 PM +0000,1273.66,132272,06/19/2005 03:00:00 PM +0000,585.88,78631,06/19/2005 03:00:00 PM +0000,590.04,47223
06/20/2005 03:00:00 PM +0000,1437.6,34290,06/20/2005 03:00:00 PM +0000,837.52,48369,06/20/2005 03:00:00 PM +0000,1126.67,18386,06/21/2005 03:00:00 PM +0000,1142.31,85232,06/20/2005 03:00:00 PM +0000,1273.39,131797,06/20/2005 03:00:00 PM +0000,585.77,78447,06/20/2005 03:00:00 PM +0000,589.96,47141
06/21/2005 03:00:00 PM +0000,1437.5,34242,06/21/2005 03:00:00 PM +0000,837.47,48335,06/21/2005 03:00:00 PM +0000,1126.5,18325,06/22/2005 03:00:00 PM +0000,1142,84784,06/21/2005 03:00:00 PM +0000,1273.12,131322,06/21/2005 03:00:00 PM +0000,585.67,78279,06/21/2005 03:00:00 PM +0000,589.93,47111
06/22/2005 03:00:00 PM +0000,1437.38,34184,06/22/2005 03:00:00 PM +0000,837.44,48315,06/22/2005 03:00:00 PM +0000,1126.3,18253,06/23/2005 03:00:00 PM +0000,1141.62,84235,06/22/2005 03:00:00 PM +0000,1272.83,130813,06/22/2005 03:00:00 PM +0000,585.57,78111,06/22/2005 03:00:00 PM +0000,589.89,47071
06/23/2005 03:00:00 PM +0000,1437.25,34121,06/23/2005 03:00:00 PM +0000,837.41,48295,06/23/2005 03:00:00 PM +0000,1126.09,18178,06/24/2005 03:00:00 PM +0000,1141.13,83527,06/23/2005 03:00:00 PM +0000,1272.57,130359,06/23/2005 03:00:00 PM +0000,585.45,77910,06/23/2005 03:00:00 PM +0000,589.83,47011
06/24/2005 03:00:00 PM +0000,1437.12,34059,06/24/2005 03:00:00 PM +0000,837.34,48248,06/24/2005 03:00:00 PM +0000,1125.88,18102,06/25/2005 03:00:00 PM +0000,1140.68,82877,06/24/2005 03:00:00 PM +0000,1272.26,129818,06/24/2005 03:00:00 PM +0000,585.34,77726,06/24/2005 03:00:00 PM +0000,589.77,46951
06/25/2005 03:00:00 PM +0000,1436.95,33976,06/25/2005 03:00:00 PM +0000,837.3,48221,06/25/2005 03:00:00 PM +0000,1125.64,18016,06/26/2005 03:00:00 PM +0000,1140.38,82443,06/25/2005 03:00:00 PM +0000,1271.93,129242,06/25/2005 03:00:00 PM +0000,585.22,77524,06/25/2005 03:00:00 PM +0000,589.71,46892
06/26/2005 03:00:00 PM +0000,1436.86,33933,06/26/2005 03:00:00 PM +0000,837.31,48228,06/26/2005 03:00:00 PM +0000,1125.39,17926,06/27/2005 03:00:00 PM +0000,1140.13,82082,06/26/2005 03:00:00 PM +0000,1271.67,128790,06/26/2005 03:00:00 PM +0000,585.11,77340,06/26/2005 03:00:00 PM +0000,589.75,46931
06/27/2005 03:00:00 PM +0000,1436.84,33923,06/27/2005 03:00:00 PM +0000,837.34,48248,06/27/2005 03:00:00 PM +0000,1125.2,17858,06/28/2005 03:00:00 PM +0000,1139.83,81660,06/27/2005 03:00:00 PM +0000,1271.37,128270,06/27/2005 03:00:00 PM +0000,585.01,77172,06/27/2005 03:00:00 PM +0000,589.74,46921
06/28/2005 03:00:00 PM +0000,1436.85,33928,06/28/2005 03:00:00 PM +0000,837.26,48194,06/28/2005 03:00:00 PM +0000,1125.11,17826,06/29/2005 03:00:00 PM +0000,1139.78,81591,06/28/2005 03:00:00 PM +0000,1271.1,127802,06/28/2005 03:00:00 PM +0000,584.95,77074,06/28/2005 03:00:00 PM +0000,589.79,46971
06/29/2005 03:00:00 PM +0000,1436.88,33942,06/29/2005 03:00:00 PM +0000,837.37,48268,06/29/2005 03:00:00 PM +0000,1125.61,18005,06/30/2005 03:00:00 PM +0000,1139.79,81605,06/29/2005 03:00:00 PM +0000,1271.03,127681,06/29/2005 03:00:00 PM +0000,584.93,77042,06/29/2005 03:00:00 PM +0000,589.89,47071
06/30/2005 03:00:00 PM +0000,1437.05,34024,06/30/2005 03:00:00 PM +0000,837.47,48335,06/30/2005 03:00:00 PM +0000,1125.89,18106,07/01/2005 03:00:00 PM +0000,1139.72,81508,06/30/2005 03:00:00 PM +0000,1270.87,127404,06/30/2005 03:00:00 PM +0000,584.83,76881,06/30/2005 03:00:00 PM +0000,590.06,47244
07/01/2005 03:00:00 PM +0000,1436.56,33789,07/01/2005 03:00:00 PM +0000,837.66,48463,07/01/2005 03:00:00 PM +0000,1125.89,18106,07/02/2005 03:00:00 PM +0000,1139.7,81480,07/01/2005 03:00:00 PM +0000,1270.74,127181,07/01/2005 03:00:00 PM +0000,584.78,76800,07/01/2005 03:00:00 PM +0000,590.1,47286
07/02/2005 03:00:00 PM +0000,1435.9,33473,07/02/2005 03:00:00 PM +0000,837.57,48403,07/02/2005 03:00:00 PM +0000,1125.77,18063,07/03/2005 03:00:00 PM +0000,1139.68,81453,07/02/2005 03:00:00 PM +0000,1270.67,127060,07/02/2005 03:00:00 PM +0000,584.76,76768,07/02/2005 03:00:00 PM +0000,590.12,47307
07/03/2005 03:00:00 PM +0000,1435.26,33168,07/03/2005 03:00:00 PM +0000,837.47,48335,07/03/2005 03:00:00 PM +0000,1125.61,18005,07/04/2005 03:00:00 PM +0000,1139.69,81467,07/03/2005 03:00:00 PM +0000,1270.46,126698,07/03/2005 03:00:00 PM +0000,584.69,76655,07/03/2005 03:00:00 PM +0000,590.11,47297
07/04/2005 03:00:00 PM +0000,1434.61,32860,07/04/2005 03:00:00 PM +0000,837.36,48261,07/04/2005 03:00:00 PM +0000,1125.43,17941,07/05/2005 03:00:00 PM +0000,1139.76,81563,07/04/2005 03:00:00 PM +0000,1270.29,126405,07/04/2005 03:00:00 PM +0000,584.63,76558,07/04/2005 03:00:00 PM +0000,590.11,47297
07/05/2005 03:00:00 PM +0000,1434.11,32624,07/05/2005 03:00:00 PM +0000,837.3,48221,07/05/2005 03:00:00 PM +0000,1125.34,17908,07/06/2005 03:00:00 PM +0000,1139.84,81674,07/05/2005 03:00:00 PM +0000,1270.31,126440,07/05/2005 03:00:00 PM +0000,584.59,76493,07/05/2005 03:00:00 PM +0000,590.13,47318
07/06/2005 03:00:00 PM +0000,1433.58,32375,07/06/2005 03:00:00 PM +0000,837.31,48228,07/06/2005 03:00:00 PM +0000,1125.16,17844,07/07/2005 03:00:00 PM +0000,1140.19,82168,07/06/2005 03:00:00 PM +0000,1270.16,126181,07/06/2005 03:00:00 PM +0000,584.5,76348,07/06/2005 03:00:00 PM +0000,590.2,47392
07/07/2005 03:00:00 PM +0000,1432.96,32085,07/07/2005 03:00:00 PM +0000,837.28,48208,07/07/2005 03:00:00 PM +0000,1125.06,17808,07/08/2005 03:00:00 PM +0000,1140.56,82703,07/07/2005 03:00:00 PM +0000,1270.07,126026,07/07/2005 03:00:00 PM +0000,584.45,76267,07/07/2005 03:00:00 PM +0000,590.22,47413
07/08/2005 03:00:00 PM +0000,1432.6,31916,07/08/2005 03:00:00 PM +0000,837.35,48255,07/08/2005 03:00:00 PM +0000,1125.17,17847,07/09/2005 03:00:00 PM +0000,1140.84,83108,07/08/2005 03:00:00 PM +0000,1270.07,126026,07/08/2005 03:00:00 PM +0000,584.69,76655,07/08/2005 03:00:00 PM +0000,590.48,47688
07/09/2005 03:00:00 PM +0000,1432.12,31694,07/09/2005 03:00:00 PM +0000,837.4,48288,07/09/2005 03:00:00 PM +0000,1125.5,17966,07/10/2005 03:00:00 PM +0000,1141,83339,07/09/2005 03:00:00 PM +0000,1269.93,125786,07/09/2005 03:00:00 PM +0000,584.87,76945,07/09/2005 03:00:00 PM +0000,590.37,47572
07/10/2005 03:00:00 PM +0000,1431.53,31421,07/10/2005 03:00:00 PM +0000,837.39,48281,07/10/2005 03:00:00 PM +0000,1125.59,17998,07/11/2005 03:00:00 PM +0000,1141.06,83426,07/10/2005 03:00:00 PM +0000,1269.83,125615,07/10/2005 03:00:00 PM +0000,584.95,77074,07/10/2005 03:00:00 PM +0000,590.3,47498
07/11/2005 03:00:00 PM +0000,1430.81,31091,07/11/2005 03:00:00 PM +0000,837.26,48194,07/11/2005 03:00:00 PM +0000,1125.55,17984,07/12/2005 03:00:00 PM +0000,1141.12,83512,07/11/2005 03:00:00 PM +0000,1269.63,125273,07/11/2005 03:00:00 PM +0000,584.98,77123,07/11/2005 03:00:00 PM +0000,590.27,47466
07/12/2005 03:00:00 PM +0000,1430.06,30747,07/12/2005 03:00:00 PM +0000,837.24,48181,07/12/2005 03:00:00 PM +0000,1125.5,17966,07/13/2005 03:00:00 PM +0000,1141.14,83541,07/12/2005 03:00:00 PM +0000,1269.4,124879,07/12/2005 03:00:00 PM +0000,584.96,77091,07/12/2005 03:00:00 PM +0000,590.28,47477
07/13/2005 03:00:00 PM +0000,1429.38,30439,07/13/2005 03:00:00 PM +0000,837.09,48080,07/13/2005 03:00:00 PM +0000,1125.34,17908,07/14/2005 03:00:00 PM +0000,1141.18,83599,07/13/2005 03:00:00 PM +0000,1269.19,124520,07/13/2005 03:00:00 PM +0000,584.97,77107,07/13/2005 03:00:00 PM +0000,590.26,47456
07/14/2005 03:00:00 PM +0000,1428.51,30047,07/14/2005 03:00:00 PM +0000,837.11,48094,07/14/2005 03:00:00 PM +0000,1125.23,17869,07/15/2005 03:00:00 PM +0000,1141.12,83512,07/14/2005 03:00:00 PM +0000,1268.93,124076,07/14/2005 03:00:00 PM +0000,584.94,77058,07/14/2005 03:00:00 PM +0000,590.24,47434
07/15/2005 03:00:00 PM +0000,1427.62,29649,07/15/2005 03:00:00 PM +0000,837.14,48114,07/15/2005 03:00:00 PM +0000,1124.69,17681,07/16/2005 03:00:00 PM +0000,1141.11,83498,07/15/2005 03:00:00 PM +0000,1268.69,123668,07/15/2005 03:00:00 PM +0000,584.92,77026,07/15/2005 03:00:00 PM +0000,590.28,47477
07/16/2005 03:00:00 PM +0000,1426.72,29250,07/16/2005 03:00:00 PM +0000,837.15,48121,07/16/2005 03:00:00 PM +0000,1123.88,17408,07/17/2005 03:00:00 PM +0000,1141.11,83498,07/16/2005 03:00:00 PM +0000,1268.42,123210,07/16/2005 03:00:00 PM +0000,584.97,77107,07/16/2005 03:00:00 PM +0000,590.34,47540
07/17/2005 03:00:00 PM +0000,1426,28932,07/17/2005 03:00:00 PM +0000,837.31,48228,07/17/2005 03:00:00 PM +0000,1123.61,17316,07/18/2005 03:00:00 PM +0000,1141.1,83483,07/17/2005 03:00:00 PM +0000,1268.19,122819,07/17/2005 03:00:00 PM +0000,585.14,77390,07/17/2005 03:00:00 PM +0000,590.37,47572
07/18/2005 03:00:00 PM +0000,1425.45,28692,07/18/2005 03:00:00 PM +0000,837.52,48369,07/18/2005 03:00:00 PM +0000,1123.7,17347,07/19/2005 03:00:00 PM +0000,1141.08,83455,07/18/2005 03:00:00 PM +0000,1267.93,122378,07/18/2005 03:00:00 PM +0000,585.52,78028,07/18/2005 03:00:00 PM +0000,590.45,47657
07/19/2005 03:00:00 PM +0000,1424.86,28434,07/19/2005 03:00:00 PM +0000,837.64,48450,07/19/2005 03:00:00 PM +0000,1123.61,17316,07/20/2005 03:00:00 PM +0000,1141.01,83353,07/19/2005 03:00:00 PM +0000,1267.67,121939,07/19/2005 03:00:00 PM +0000,585.7,78329,07/19/2005 03:00:00 PM +0000,590.37,47572
07/20/2005 03:00:00 PM +0000,1424.1,28105,07/20/2005 03:00:00 PM +0000,837.55,48390,07/20/2005 03:00:00 PM +0000,1123.44,17259,07/21/2005 03:00:00 PM +0000,1140.9,83195,07/20/2005 03:00:00 PM +0000,1267.38,121450,07/20/2005 03:00:00 PM +0000,585.69,78313,07/20/2005 03:00:00 PM +0000,590.3,47498
07/21/2005 03:00:00 PM +0000,1423.26,27744,07/21/2005 03:00:00 PM +0000,837.55,48390,07/21/2005 03:00:00 PM +0000,1123.14,17158,07/22/2005 03:00:00 PM +0000,1140.55,82689,07/21/2005 03:00:00 PM +0000,1267.08,120945,07/21/2005 03:00:00 PM +0000,585.6,78162,07/21/2005 03:00:00 PM +0000,590.27,47466
07/22/2005 03:00:00 PM +0000,1422.48,27410,07/22/2005 03:00:00 PM +0000,837.51,48363,07/22/2005 03:00:00 PM +0000,1122.9,17077,07/23/2005 03:00:00 PM +0000,1140.3,82328,07/22/2005 03:00:00 PM +0000,1266.8,120475,07/22/2005 03:00:00 PM +0000,585.47,77944,07/22/2005 03:00:00 PM +0000,590.27,47466
07/23/2005 03:00:00 PM +0000,1421.67,27066,07/23/2005 03:00:00 PM +0000,837.46,48328,07/23/2005 03:00:00 PM +0000,1122.6,16975,07/24/2005 03:00:00 PM +0000,1140.15,82111,07/23/2005 03:00:00 PM +0000,1266.51,119989,07/23/2005 03:00:00 PM +0000,585.31,77675,07/23/2005 03:00:00 PM +0000,590.23,47424
07/24/2005 03:00:00 PM +0000,1420.85,26719,07/24/2005 03:00:00 PM +0000,836.9,47953,07/24/2005 03:00:00 PM +0000,1122.3,16874,07/25/2005 03:00:00 PM +0000,1139.8,81619,07/24/2005 03:00:00 PM +0000,1266.38,119772,07/24/2005 03:00:00 PM +0000,585.1,77323,07/24/2005 03:00:00 PM +0000,590.22,47413
07/25/2005 03:00:00 PM +0000,1419.98,26354,07/25/2005 03:00:00 PM +0000,836.63,47773,07/25/2005 03:00:00 PM +0000,1121.96,16759,07/26/2005 03:00:00 PM +0000,1139.41,81080,07/25/2005 03:00:00 PM +0000,1266.34,119705,07/25/2005 03:00:00 PM +0000,584.93,77042,07/25/2005 03:00:00 PM +0000,590.21,47403
07/26/2005 03:00:00 PM +0000,1419.1,25987,07/26/2005 03:00:00 PM +0000,836.68,47806,07/26/2005 03:00:00 PM +0000,1121.63,16648,07/27/2005 03:00:00 PM +0000,1139.05,80582,07/26/2005 03:00:00 PM +0000,1266.06,119237,07/26/2005 03:00:00 PM +0000,584.66,76606,07/26/2005 03:00:00 PM +0000,590.25,47445
